vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,vBones#Bone_Eye_L,vBones#Bone_Eye2_R 1,vBones#srfBind_Lf_Eye,vBones#Bone_Eye_R,vBones#Bone_Eye2_R,vBones#srfBind_Rt_Eye,vBones#Bone_Shoulder_L,vBones#Bone_UpperArm_L,vBones#Bone_Forearm_L,vBones#Bone_Hand_L,vBones#Bone_Fingers_L,vBones#Bone_Thumb_L,vBones#Bone_Shoulder_R,vBones#Bone_UpperArm_R,vBones#Bone_Forearm_R,vBones#Bone_Hand_R,vBones#Bone_Fingers_R,vBones#Bone_Thumb_R,vBones#Bone_UpperLeg_L,vBones#Bone_LowerLeg_L,vBones#Bone_Foot_L,vBones#Bone_Toes_L,vBones#Bone_FootNub_L,vBones#Bone_UpperLeg_R,vBones#Bone_LowerLeg_R,vBones#Bone_Foot_R,vBones#Bone_Toes_R,vBones#Bone_FootNub_R,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,aBones#Bone_Eye_L,aBones#Bone_Eye2_R 1,aBones#srfBind_Lf_Eye,aBones#Bone_Eye_R,aBones#Bone_Eye2_R,aBones#srfBind_Rt_Eye,aBones#Bone_Shoulder_L,aBones#Bone_UpperArm_L,aBones#Bone_Forearm_L,aBones#Bone_Hand_L,aBones#Bone_Fingers_L,aBones#Bone_Thumb_L,aBones#Bone_Shoulder_R,aBones#Bone_UpperArm_R,aBones#Bone_Forearm_R,aBones#Bone_Hand_R,aBones#Bone_Fingers_R,aBones#Bone_Thumb_R,aBones#Bone_UpperLeg_L,aBones#Bone_LowerLeg_L,aBones#Bone_Foot_L,aBones#Bone_Toes_L,aBones#Bone_FootNub_L,aBones#Bone_UpperLeg_R,aBones#Bone_LowerLeg_R,aBones#Bone_Foot_R,aBones#Bone_Toes_R,aBones#Bone_FootNub_R,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,p0Bones#Bone_Eye_L,p0Bones#Bone_Eye2_R 1,p0Bones#srfBind_Lf_Eye,p0Bones#Bone_Eye_R,p0Bones#Bone_Eye2_R,p0Bones#srfBind_Rt_Eye,p0Bones#Bone_Shoulder_L,p0Bones#Bone_UpperArm_L,p0Bones#Bone_Forearm_L,p0Bones#Bone_Hand_L,p0Bones#Bone_Fingers_L,p0Bones#Bone_Thumb_L,p0Bones#Bone_Shoulder_R,p0Bones#Bone_UpperArm_R,p0Bones#Bone_Forearm_R,p0Bones#Bone_Hand_R,p0Bones#Bone_Fingers_R,p0Bones#Bone_Thumb_R,p0Bones#Bone_UpperLeg_L,p0Bones#Bone_LowerLeg_L,p0Bones#Bone_Foot_L,p0Bones#Bone_Toes_L,p0Bones#Bone_FootNub_L,p0Bones#Bone_UpperLeg_R,p0Bones#Bone_LowerLeg_R,p0Bones#Bone_Foot_R,p0Bones#Bone_Toes_R,p0Bones#Bone_FootNub_R,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,pBones#Bone_Eye_L,pBones#Bone_Eye2_R 1,pBones#srfBind_Lf_Eye,pBones#Bone_Eye_R,pBones#Bone_Eye2_R,pBones#srfBind_Rt_Eye,pBones#Bone_Shoulder_L,pBones#Bone_UpperArm_L,pBones#Bone_Forearm_L,pBones#Bone_Hand_L,pBones#Bone_Fingers_L,pBones#Bone_Thumb_L,pBones#Bone_Shoulder_R,pBones#Bone_UpperArm_R,pBones#Bone_Forearm_R,pBones#Bone_Hand_R,pBones#Bone_Fingers_R,pBones#Bone_Thumb_R,pBones#Bone_UpperLeg_L,pBones#Bone_LowerLeg_L,pBones#Bone_Foot_L,pBones#Bone_Toes_L,pBones#Bone_FootNub_L,pBones#Bone_UpperLeg_R,pBones#Bone_LowerLeg_R,pBones#Bone_Foot_R,pBones#Bone_Toes_R,pBones#Bone_FootNub_R,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,wBones#Bone_Eye_L,wBones#Bone_Eye2_R 1,wBones#srfBind_Lf_Eye,wBones#Bone_Eye_R,wBones#Bone_Eye2_R,wBones#srfBind_Rt_Eye,wBones#Bone_Shoulder_L,wBones#Bone_UpperArm_L,wBones#Bone_Forearm_L,wBones#Bone_Hand_L,wBones#Bone_Fingers_L,wBones#Bone_Thumb_L,wBones#Bone_Shoulder_R,wBones#Bone_UpperArm_R,wBones#Bone_Forearm_R,wBones#Bone_Hand_R,wBones#Bone_Fingers_R,wBones#Bone_Thumb_R,wBones#Bone_UpperLeg_L,wBones#Bone_LowerLeg_L,wBones#Bone_Foot_L,wBones#Bone_Toes_L,wBones#Bone_FootNub_L,wBones#Bone_UpperLeg_R,wBones#Bone_LowerLeg_R,wBones#Bone_Foot_R,wBones#Bone_Toes_R,wBones#Bone_FootNub_R,p0,p
0,26.40782,2.907398,4.111682,3.936636,12.5614,12.61736,15.38452,0,0,15.38452,0,0,2.65408,25.34617,31.8048,33.4036,0,0,2.373881,14.04408,30.42377,14.43976,0,0,13.37615,5.035762,65.63784,33.4036,0,9.345982,12.04614,23.97507,0,0,2.577824,159.2448,79.62239,35.60821,0,50.35762,50.35762,112.6031,0,0,112.6031,0,0,0,324.4064,324.4064,398.1122,0,0,0,159.2448,137.91,236.1982,0,0,170.771,188.421,1594.055,667.1208,0,133.2337,198.2582,118.0991,0,0,0.2248195,0.1460197,0.0432332,0.05997592,0,0.09853283,0.09853283,0.04637282,0,0,0.04637282,0,0,0,0.007682647,0.01450902,0.009904165,0,0,0,0.003492504,0.005719122,0.00594449,0,0,0.04103523,0.04436782,0.293727,0.2122058,0,0.02843417,0.07139706,0.02317949,0,0,0.2408955,0.1015862,0.04270345,0.06371095,0.02487036,0.08570634,0.08570634,0.04739093,0,0,0.04739093,0,0,0,0.007345259,0.0145217,0.01007846,0,0,0,0.004732657,0.006807555,0.006111681,0,0,0.04660377,0.05822992,0.2280456,0.1370543,0,0.06028608,0.05429168,0.0560184,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05581282,0.05675791
0,26.16665,5.692367,3.357175,3.357175,12.5052,12.5052,11.56887,0,0,11.56887,0,0,2.907398,14.7773,20.93196,20.45539,0,0,1.678587,18.54063,35.02998,18.54063,0,0,14.537,11.3227,15.0606,11.19758,0,13.42871,5.30816,20.0027,0,0,2.562545,50.35762,61.67524,50.35762,35.60821,0,0,128.3873,0,0,128.3873,0,0,0,468.3533,413.7304,508.5876,0,0,0,71.21642,100.7152,207.6298,0,0,128.3873,146.8164,1599.614,563.016,0,361.3841,159.2448,375.156,0,0,0.223487,0.04617549,0.03348829,0.08481877,0.05997592,0,0,0.05287316,0,0,0.05287316,0,0,0,0.01109162,0.01850402,0.01265255,0,0,0,0.001561895,0.004176656,0.005225498,0,0,0.03085067,0.03457112,0.2947513,0.1790909,0,0.07712502,0.05734749,0.07363244,0,0,0.2274531,0.08217537,0.0355683,0.08467764,0.0564047,0.04512059,0.03737912,0.05172879,0,0,0.05172879,0,0,0,0.00900861,0.01689441,0.01142518,0,0,0,0.003612618,0.009253895,0.006430727,0,0,0.03228721,0.03874964,0.2191833,0.1253965,0,0.05100619,0.05035826,0.04689371,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05131054,0.05142238
0,25.75968,8.050224,3.357175,3.357175,12.16253,12.16253,7.692255,0,0,7.692255,0,0,2.65408,5.30816,7.022036,7.316793,0,0,1.678587,18.57858,38.60771,24.35403,0,0,16.36086,16.31775,44.39569,7.692255,0,23.47027,0,9.715529,0,0,2.556949,71.21642,50.35762,61.67524,61.67524,0,0,133.2337,0,0,133.2337,0,0,0,475.0732,502.3162,620.8514,0,0,0,155.2126,322.4462,185.0257,0,0,79.62239,106.8246,671.8556,79.62239,0,213.6493,123.3505,254.2936,0,0,0.222999,0.065302,0.02734307,0.1038814,0.1038814,0,0,0.05486906,0,0,0.05486906,0,0,0,0.01125076,0.022466,0.01544543,0,0,0,0.003404072,0.01337183,0.004656612,0,0,0.01913277,0.02515418,0.1237988,0.02532725,0,0.04559611,0.04442117,0.04991059,0,0,0.2216052,0.071651,0.02743613,0.0867957,0.07461107,0.0341725,0.01094809,0.05573026,0,0,0.05573026,0,0,0,0.008339666,0.01623861,0.01122063,0,0,0,0.004103081,0.01490918,0.009414979,0,0,0.023212,0.02422424,0.1736488,0.08797992,0,0.04905206,0.04388887,0.04384188,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.04686652,0.0471555
0,24.8125,10.07153,4.111682,4.279575,11.75012,11.75012,4.279575,0,0,4.279575,0,0,2.373881,17.76452,9.642754,20.03789,0,0,2.373881,20.79691,49.38342,30.33102,0,0,17.64516,20.0027,66.09772,10.27921,0,28.53607,4.111682,6.052233,0,0,2.506724,71.21642,50.35762,71.21642,71.21642,35.60821,0,146.8164,0,0,146.8164,0,0,0,241.5067,268.8362,278.1091,0,0,0,266.4675,614.694,556.2188,0,0,61.67524,61.67524,407.5549,94.21048,0,195.0343,87.22195,133.2337,0,0,0.2186187,0.065302,0.02734307,0.1199518,0.1199518,0.06967323,0,0.06046276,0,0,0.06046276,0,0,0,0.005719403,0.01202365,0.00691875,0,0,0,0.005844077,0.02549133,0.01399857,0,0,0.01482018,0.01452277,0.0750977,0.0299676,0,0.04162337,0.03141051,0.02614999,0,0,0.2194121,0.06944367,0.02986562,0.08403537,0.08306067,0.04965544,0.01094809,0.06192755,0,0,0.06192755,0,0,0,0.006169075,0.01242623,0.009085432,0,0,0.0061517,0.006146314,0.01946816,0.01394549,0,0,0.02002453,0.01427198,0.1300804,0.05760246,0,0.04540917,0.02956311,0.03509697,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.04672761,0.04473868
0,23.76851,11.69001,6.052233,5.934703,11.07105,11.00724,4.279575,0,0,4.279575,0,0,1.678587,25.31836,18.57858,28.23829,0,0,3.140349,26.77867,69.86956,46.33666,0,0,18.07896,22.36371,55.8373,7.121644,0,23.50027,6.818455,2.055841,0,0,2.481496,87.22195,0,0,0,35.60821,0,155.2126,0,0,155.2126,0,0,0,0,71.21642,225.2062,0,0,0,383.5124,699.5917,1047.879,0,0,79.62239,0,857.5619,268.8362,0,181.567,35.60821,112.6031,0,0,0.2164185,0.07997829,0,0,0,0.06967323,0,0.06392052,0,0,0.06392052,0,0,0,0,0.003185142,0.00560264,0,0,0,0.008411067,0.02901203,0.02637236,0,0,0.01913277,0,0.1580178,0.08551466,0,0.03874924,0.01282329,0.02210078,0,0,0.2179409,0.07983287,0.05282517,0.07461107,0.07818229,0.07155163,0.0353048,0.07089215,0,0,0.07089215,0,0,0,0.004693733,0.008585849,0.007342564,0,0,0.02276986,0.01021639,0.02135849,0.01815901,0,0,0.02245988,0.006953829,0.106519,0.05030943,0,0.03981257,0.01619023,0.02485284,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.03191079,0.04481669
0,22.64542,13.00229,5.934703,6.052233,10.07153,10.00134,8.476453,0,0,8.476453,0,0,1.678587,25.86883,16.23118,21.49644,0,0,4.441125,37.4594,93.2287,80.17963,0,0,17.60519,23.47027,34.17496,1.678587,0,19.79028,8.392939,3.140349,0,0,2.482785,100.7152,181.567,61.67524,71.21642,50.35762,50.35762,207.6298,0,0,207.6298,0,0,0,201.4305,133.2337,251.7882,0,0,155.2126,574.166,236.1982,644.8932,0,0,118.0991,0,472.3967,87.22195,0,178.0411,0,100.7152,0,0,0.2165309,0.09235098,0.09858686,0.1038814,0.1199518,0.09853283,0.09853283,0.08550727,0,0,0.08550727,0,0,0,0.004770311,0.005958855,0.006263942,0,0,0.0553653,0.01259242,0.009795128,0.01623027,0,0,0.02837849,0,0.08704571,0.02774461,0,0.03799676,0,0.01976753,0,0,0.2180421,0.09014711,0.09786052,0.08403537,0.08939221,0.09137349,0.07307013,0.08130323,0,0,0.08130323,0,0,0.00219941,0.006142552,0.007475699,0.006754584,0,0,0.04864251,0.01612947,0.02122743,0.02217193,0,0,0.02969587,0.005758948,0.08594997,0.04878636,0,0.03839633,0.01061411,0.01961522,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05360012,0.05048127
0,21.59452,6.920994,4.111682,4.111682,8.882252,8.882252,15.29267,0,0,15.29267,0,0,0,19.24896,11.56887,13.32338,0,0,9.787766,40.66919,101.1586,101.2143,0,0,16.74387,23.25923,27.91211,4.747762,0,17.96169,8.559152,6.167525,0,0,2.510113,106.8246,361.3841,71.21642,71.21642,50.35762,61.67524,241.5067,0,0,241.5067,0,0,0,422.8244,207.6298,300.0403,0,0,264.0777,1205.438,512.3135,762.8823,0,0,163.1774,35.60821,198.2582,174.4439,0,174.4439,0,79.62239,0,0,0.2189143,0.09795301,0.1962236,0.1199518,0.1199518,0.09853283,0.1206776,0.09945863,0,0,0.09945863,0,0,0,0.0100134,0.009286206,0.007464349,0,0,0.09419814,0.02643727,0.02124562,0.01919974,0,0,0.03921052,0.008384727,0.03653185,0.05548922,0,0.03722906,0,0.01562761,0,0,0.2203797,0.1021529,0.1390637,0.09134161,0.09491283,0.1066096,0.1079019,0.08727576,0,0,0.08727576,0,0,0.007092535,0.008925117,0.009244048,0.007663684,0,0,0.07031905,0.0238343,0.02596467,0.03028851,0,0,0.0396727,0.01044886,0.06562517,0.0469947,0,0.0380706,0.01282329,0.01708351,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06009583,0.057108
0,20.86454,5.173754,3.357175,3.560822,7.316793,7.412442,23.34991,0,0,23.34991,0,0,0,6.167525,4.441125,3.357175,0,0,18.42629,53.84632,84.0405,82.39821,0,0,16.40386,21.75701,25.06671,0,0,18.42629,7.600129,9.270305,0,0,2.562709,123.3505,304.2368,50.35762,50.35762,61.67524,61.67524,213.6493,0,0,213.6493,0,0,50.35762,642.9241,278.1091,359.6255,0,0,233.4987,1452.111,859.7768,1816.391,0,0,210.6611,87.22195,261.6659,137.91,0,178.0411,106.8246,79.62239,0,0,0.2235014,0.1131064,0.1651939,0.08481877,0.08481877,0.1206776,0.1206776,0.08798625,0,0,0.08798625,0,0,0.01979469,0.01522584,0.01243838,0.0089467,0,0,0.08329044,0.03184722,0.0356549,0.0457138,0,0,0.05062057,0.0205383,0.04821561,0.04386808,0,0.03799676,0.03846987,0.01562761,0,0,0.2173839,0.1162721,0.1512686,0.09474418,0.0965298,0.1281731,0.1348791,0.08496672,0,0,0.08496672,0,0,0.01610038,0.01025048,0.01084433,0.008164989,0,0,0.0782589,0.03089529,0.03597622,0.04232671,0,0,0.05097926,0.01905555,0.05057726,0.03746036,0,0.03767894,0.02053751,0.01553765,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06279025,0.06291617
0,20.86454,15.33867,3.753435,3.936636,6.052233,5.934703,30.44692,0,0,30.44692,0,0,2.65408,17.24132,4.597001,8.476453,0,0,26.08576,90.54526,55.35582,45.08844,0,0,18.03995,18.91674,21.4308,5.692367,0,21.16621,3.936636,11.69001,0,0,2.639416,146.8164,249.2576,50.35762,50.35762,79.62239,87.22195,185.0257,0,0,185.0257,0,0,61.67524,434.654,343.3933,424.3211,0,0,204.5536,1728.395,1206.49,2572.252,0,0,259.2318,118.0991,284.8658,87.22195,0,188.421,71.21642,71.21642,0,0,0.2301912,0.1346235,0.1353413,0.08481877,0.08481877,0.1557941,0.1706639,0.07619832,0,0,0.07619832,0,0,0.02424344,0.01029355,0.0153582,0.01055619,0,0,0.07296555,0.03790658,0.05003307,0.06473683,0,0,0.06229182,0.02780899,0.05249052,0.02774461,0,0.04021199,0.02564657,0.01397776,0,0,0.2003299,0.1326418,0.135084,0.08872245,0.08872245,0.1538851,0.1595198,0.07608226,0,0,0.07608226,0,0,0.02562743,0.008192319,0.01082579,0.007751708,0,0,0.07384145,0.03390882,0.04901355,0.05270389,0,0,0.06046525,0.02836831,0.0463654,0.02767918,0,0.0350371,0.0281078,0.01715643,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06899298,0.06579862
0,21.82167,23.64967,4.893881,4.747762,5.30816,5.173754,36.58414,0,0,36.58414,0,0,4.597001,31.58254,16.14415,22.64542,0,0,32.78633,141.9277,15.15385,80.50406,0,0,22.8313,14.87233,19.28553,8.802588,0,25.48475,1.18694,13.79101,0,0,1.963115,163.1774,191.7561,50.35762,50.35762,94.21048,87.22195,155.2126,0,0,155.2126,0,0,94.21048,50.35762,112.6031,174.4439,0,0,181.567,1880.194,1554.59,2371.944,0,0,314.4833,159.2448,246.701,35.60821,0,151.0729,50.35762,71.21642,0,0,0.171209,0.1496257,0.1041193,0.08481877,0.08481877,0.184338,0.1706639,0.06392052,0,0,0.06392052,0,0,0.03703247,0.001192578,0.005036152,0.004339785,0,0,0.06476607,0.04123578,0.06446875,0.05969561,0,0,0.07556842,0.03749764,0.04545812,0.01132669,0,0.03224132,0.01813487,0.01397776,0,0,0.1659648,0.1495556,0.1045813,0.08205846,0.07539447,0.1827416,0.1828588,0.06437422,0,0,0.06437422,0,0,0.03324463,0.00453903,0.008905037,0.006236628,0,0,0.06518008,0.03334806,0.05662366,0.05513806,0,0,0.06340584,0.03336456,0.04350159,0.01481526,0,0.02852549,0.04198452,0.02318914,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06609708,0.06542514
0,24.00443,30.07446,6.052233,6.052233,6.167525,6.167525,41.74615,0,0,41.74615,0,0,8.050224,33.19204,20.14308,28.41237,0,0,38.51638,201.011,36.68029,151.3227,0,0,29.74474,9.421051,17.84365,10.48278,0,29.26726,3.140349,15.70176,0,0,1.193178,181.567,137.91,50.35762,50.35762,106.8246,112.6031,128.3873,0,0,128.3873,0,0,112.6031,0,159.2448,163.1774,0,0,155.2126,859.7768,1676.632,1990.909,0,0,273.512,201.4305,195.0343,0,0,79.62239,174.4439,191.7561,0,0,0.1040605,0.1664881,0.0748821,0.08481877,0.08481877,0.2090197,0.2203261,0.05287316,0,0,0.05287316,0,0,0.04426227,0,0.007122194,0.004059498,0,0,0.0553653,0.01885634,0.06952985,0.05010596,0,0,0.06572325,0.04743119,0.03593779,0,0,0.01699266,0.06282103,0.03763627,0,0,0.1292849,0.1571834,0.07274363,0.06987383,0.05654585,0.2115647,0.2116637,0.05277131,0,0,0.05277131,0,0,0.03263239,0.001998341,0.007799228,0.005246801,0,0,0.05787328,0.03577719,0.05292431,0.05403776,0,0,0.0552547,0.03227717,0.03777285,0.008413915,0,0.02017983,0.0575305,0.03095825,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06733815,0.06247928
0,27.50535,34.6458,7.219878,7.121644,8.559152,8.476453,45.95502,0,0,45.95502,0,0,11.92861,33.23446,14.72956,23.76851,0,0,43.30328,222.5039,92.56893,215.9314,0,0,36.4491,2.65408,19.86134,10.68247,0,31.08798,8.961206,19.4673,0,0,1.009618,198.2582,79.62239,35.60821,0,123.3505,118.0991,100.7152,0,0,100.7152,0,0,79.62239,61.67524,170.771,198.2582,0,0,146.8164,1415.857,998.9397,1659.147,0,0,155.2126,71.21642,163.1774,0,0,35.60821,300.0403,244.1177,0,0,0.08805171,0.1817931,0.0432332,0.05997592,0,0.2413551,0.23108,0.04147711,0,0,0.04147711,0,0,0.03129815,0.001460603,0.007637702,0.004932232,0,0,0.05237033,0.03105211,0.04142598,0.04175637,0,0,0.03729664,0.01676945,0.03006772,0,0,0.00759935,0.108051,0.04791335,0,0,0.1097152,0.15778,0.04476862,0.0482649,0.02827292,0.2073477,0.2049158,0.04082445,0,0,0.04082445,0,0,0.02438349,0.00155783,0.007445667,0.005148578,0,0,0.04892888,0.0517027,0.04100881,0.0611181,0,0,0.04097505,0.02424909,0.03242112,0.008666616,0,0.014813,0.06688076,0.03287669,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05508254,0.05542642
0,32.201,37.32753,8.308585,8.223367,12.04614,12.04614,49.18332,0,0,49.18332,0,0,14.537,31.8048,8.961206,18.57858,0,0,47.29961,199.6176,125.8899,265.442,0,0,40.68651,0,23.1682,9.421051,0,31.87118,19.10202,25.42941,0,0,1.17723,128.3873,0,0,0,137.91,137.91,71.21642,0,0,71.21642,0,0,0,100.7152,181.567,238.8672,0,0,133.2337,3781.898,142.4329,2717.058,0,0,50.35762,50.35762,155.2126,79.62239,0,50.35762,142.4329,142.4329,0,0,0.1026697,0.1177249,0,0,0,0.2698433,0.2698433,0.02932874,0,0,0.02932874,0,0,0,0.002385155,0.008120551,0.005942497,0,0,0.0475253,0.08294334,0.005906683,0.06838121,0,0,0.01210063,0.0118578,0.0286001,0.02532725,0,0.0107471,0.05129315,0.02795552,0,0,0.1165744,0.1474478,0.02748634,0.02275229,0.009424308,0.1900311,0.1876757,0.02812693,0,0,0.02812693,0,0,0.01187317,0.002068977,0.007101307,0.005482099,0,0,0.04336783,0.071713,0.03044771,0.07353655,0,0,0.03134141,0.01558434,0.02785012,0.01200205,0,0.01600157,0.05825525,0.02760294,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.04894678,0.04936137
0,33.94747,38.13037,9.270305,9.270305,16.18773,16.18773,51.49236,0,0,51.49236,0,0,15.92449,28.95268,2.907398,13.99383,0,0,50.5396,145.3032,130.7007,228.0889,0,0,41.79675,1.678587,26.96218,6.71435,0,31.67163,23.97507,29.04983,0,0,1.589356,170.771,35.60821,0,0,0,0,35.60821,0,0,35.60821,0,0,0,155.2126,191.7561,289.2826,0,0,35.60821,5805.889,710.3831,5090.873,0,0,106.8246,50.35762,146.8164,50.35762,0,106.8246,87.22195,35.60821,0,0,0.1386124,0.1565887,0.01933447,0,0,0,0,0.01466437,0,0,0.01466437,0,0,0,0.003675771,0.008576257,0.007196722,0,0,0.01270167,0.1273328,0.02945955,0.1281239,0,0,0.02566931,0.0118578,0.02705299,0.01601836,0,0.02279805,0.03141051,0.006988878,0,0,0.1455089,0.1390521,0.03036596,0.006663992,0,0.1537132,0.1499151,0.01831847,0,0,0.01831847,0,0,0.006955144,0.002622079,0.006712102,0.006245426,0,0,0.04471622,0.08073932,0.02942067,0.08246545,0,0,0.03386331,0.008450937,0.0253153,0.01348477,0,0.02277175,0.04309588,0.02177901,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.03492323,0.04543858
